original_path,medium_id,original_url,new_dir,date,title
/congratulations-distinguished-contributors-f617e40689e7,f617e40689e7,https://blog.jupyter.org/congratulations-distinguished-contributors-f617e40689e7,2020-11-20-congratulations-distinguished-contributors,2020-11-20,"Congratulations, Distinguished Contributors!"
/a-c-backend-for-vega-lite-bd2524b247c2,bd2524b247c2,https://blog.jupyter.org/a-c-backend-for-vega-lite-bd2524b247c2,2020-12-02-a-c-backend-for-vega-lite,2020-12-02,A C++ API for Vega-Lite
/survey-jupyterlab-and-beyond-88c7fbd27a79,88c7fbd27a79,https://blog.jupyter.org/survey-jupyterlab-and-beyond-88c7fbd27a79,2020-12-14-survey-jupyterlab-and-beyond,2020-12-14,Survey — JupyterLab and beyond
/jupyterlab-3-0-is-out-4f58385e25bb,4f58385e25bb,https://blog.jupyter.org/jupyterlab-3-0-is-out-4f58385e25bb,2021-01-05-jupyterlab-3-0-is-out,2021-01-05,JupyterLab 3.0 is released!
/dashboarding-with-jupyterlab-3-789fcb1a5857,789fcb1a5857,https://blog.jupyter.org/dashboarding-with-jupyterlab-3-789fcb1a5857,2021-01-08-dashboarding-with-jupyterlab-3,2021-01-08,Dashboarding with JupyterLab 3
/robotic-process-automation-with-jupyterlab-713b5630e457,713b5630e457,https://blog.jupyter.org/robotic-process-automation-with-jupyterlab-713b5630e457,2021-01-18-robotic-process-automation-with-jupyterlab,2021-01-18,Robotic Process Automation with JupyterLab
/a-curiously-recurring-widget-library-261a65bd56fe,261a65bd56fe,https://blog.jupyter.org/a-curiously-recurring-widget-library-261a65bd56fe,2021-01-27-a-curiously-recurring-widget-library,2021-01-27,A Curiously Recurring Widget Library
/an-sql-solution-for-jupyter-ef4a00a0d925,ef4a00a0d925,https://blog.jupyter.org/an-sql-solution-for-jupyter-ef4a00a0d925,2021-02-03-an-sql-solution-for-jupyter,2021-02-03,An SQL solution for Jupyter
/genomic-data-representation-in-jupyter-c57a5bb518d6,c57a5bb518d6,https://blog.jupyter.org/genomic-data-representation-in-jupyter-c57a5bb518d6,2021-02-08-genomic-data-representation-in-jupyter,2021-02-08,Genomic data visualization in Jupyter
/abracadabra-bringing-the-magics-to-xeus-python-9d17bcfacb4,9d17bcfacb4,https://blog.jupyter.org/abracadabra-bringing-the-magics-to-xeus-python-9d17bcfacb4,2021-02-18-abracadabra-bringing-the-magics-to-xeus-python,2021-02-18,Abracadabra! Bringing the magics to xeus-python
/lessons-learned-from-jupyters-contributor-in-residence-pilot-427e2b361a7b,427e2b361a7b,https://blog.jupyter.org/lessons-learned-from-jupyters-contributor-in-residence-pilot-427e2b361a7b,2021-03-11-lessons-learned-from-jupyters-contributor-in-residence-pilot,2021-03-11,Lessons learned from Jupyter’s Contributor in Residence pilot
/nbterm-jupyter-notebooks-in-the-terminal-6a2b55d08b70,6a2b55d08b70,https://blog.jupyter.org/nbterm-jupyter-notebooks-in-the-terminal-6a2b55d08b70,2021-04-26-nbterm-jupyter-notebooks-in-the-terminal,2021-04-26,nbterm: Jupyter Notebooks in the terminal
/enabling-the-jupyterlab-debugger-with-ipykernel-8d7248f522b0,8d7248f522b0,https://blog.jupyter.org/enabling-the-jupyterlab-debugger-with-ipykernel-8d7248f522b0,2021-05-13-enabling-the-jupyterlab-debugger-with-ipykernel,2021-05-13,Enabling the JupyterLab debugger with ipykernel
/congratulations-distinguished-contributors-149deff3033c,149deff3033c,https://blog.jupyter.org/congratulations-distinguished-contributors-149deff3033c,2021-05-25-congratulations-distinguished-contributors,2021-05-25,"Congratulations, Distinguished Contributors!"
/retrolab-a-jupyterlab-distribution-with-a-retro-look-and-feel-8096b8b223d0,8096b8b223d0,https://blog.jupyter.org/retrolab-a-jupyterlab-distribution-with-a-retro-look-and-feel-8096b8b223d0,2021-05-27-retrolab-a-jupyterlab-distribution-with-a-retro-look-and-feel,2021-05-27,RetroLab — A JupyterLab distribution with a retro look and feel
/setting-up-a-production-ready-tljh-deployment-3c81c0ada18f,3c81c0ada18f,https://blog.jupyter.org/setting-up-a-production-ready-tljh-deployment-3c81c0ada18f,2021-06-04-setting-up-a-production-ready-tljh-deployment,2021-06-04,Setting up a “Production Ready” TLJH deployment
/how-we-made-jupyter-notebooks-collaborative-with-yjs-b8dff6a9d8af,b8dff6a9d8af,https://blog.jupyter.org/how-we-made-jupyter-notebooks-collaborative-with-yjs-b8dff6a9d8af,2021-06-04-how-we-made-jupyter-notebooks-collaborative-with-yjs,2021-06-04,How we made Jupyter Notebooks collaborative with Yjs
/jupyterlite-jupyter-️-webassembly-️-python-f6e2e41ab3fa,f6e2e41ab3fa,https://blog.jupyter.org/jupyterlite-jupyter-️-webassembly-️-python-f6e2e41ab3fa,2021-07-13-jupyterlite-jupyter-️-webassembly-️-python,2021-07-13,JupyterLite: Jupyter ❤️ WebAssembly ❤️ Python
/build-a-jupyter-widget-with-react-and-typescript-d83e07340fa3,d83e07340fa3,https://blog.jupyter.org/build-a-jupyter-widget-with-react-and-typescript-d83e07340fa3,2021-07-30-build-a-jupyter-widget-with-react-and-typescript,2021-07-30,Build a Jupyter Widget with React and TypeScript
/cve-2021-32797-and-cve-2021-32798-remote-code-execution-in-jupyterlab-and-jupyter-notebook-a70fae0d3239,a70fae0d3239,https://blog.jupyter.org/cve-2021-32797-and-cve-2021-32798-remote-code-execution-in-jupyterlab-and-jupyter-notebook-a70fae0d3239,2021-08-09-cve-2021-32797-and-cve-2021-32798-remote-code-execution-in-jupyterlab-and-jupyte,2021-08-09,CVE-2021–32797 and CVE-2021–32798 Remote Code execution in JupyterLab and Jupyter Notebook
/ploomber-maintainable-and-collaborative-pipelines-in-jupyter-acb3ad2101a7,acb3ad2101a7,https://blog.jupyter.org/ploomber-maintainable-and-collaborative-pipelines-in-jupyter-acb3ad2101a7,2021-09-01-ploomber-maintainable-and-collaborative-pipelines-in-jupyter,2021-09-01,Ploomber: Maintainable and Collaborative Pipelines in Jupyter
/jupyter-role-in-chaosdb-4cb269815d26,4cb269815d26,https://blog.jupyter.org/jupyter-role-in-chaosdb-4cb269815d26,2021-09-01-jupyter-role-in-chaosdb,2021-09-01,Jupyter’s role in #ChaosDB
/community-note-8e9e6e30760,8e9e6e30760,https://blog.jupyter.org/community-note-8e9e6e30760,2021-09-08-community-note,2021-09-08,Community Note
/trusted-ci-cybersecurity-engagement-with-jupyter-859a5f5d7201,859a5f5d7201,https://blog.jupyter.org/trusted-ci-cybersecurity-engagement-with-jupyter-859a5f5d7201,2021-09-15-trusted-ci-cybersecurity-engagement-with-jupyter,2021-09-15,Trusted CI Cybersecurity Engagement with Jupyter
/jupyterlab-desktop-app-now-available-b8b661b17e9a,b8b661b17e9a,https://blog.jupyter.org/jupyterlab-desktop-app-now-available-b8b661b17e9a,2021-09-22-jupyterlab-desktop-app-now-available,2021-09-22,JupyterLab Desktop App now available!
/from-jupyter-to-the-moon-2e432df402c8,2e432df402c8,https://blog.jupyter.org/from-jupyter-to-the-moon-2e432df402c8,2021-09-24-from-jupyter-to-the-moon,2021-09-24,From Jupyter to the Moon
/xeus-2-0-cb460d4daed4,cb460d4daed4,https://blog.jupyter.org/xeus-2-0-cb460d4daed4,2021-09-28-xeus-2-0,2021-09-28,Xeus 2.0
/looking-at-notebooks-from-a-new-perspective-bfd06797f188,bfd06797f188,https://blog.jupyter.org/looking-at-notebooks-from-a-new-perspective-bfd06797f188,2021-10-05-looking-at-notebooks-from-a-new-perspective,2021-10-05,Looking at notebooks from a new perspective
/czi-awards-three-eoss-grants-to-jupyter-community-members-6aef43bd9468,6aef43bd9468,https://blog.jupyter.org/czi-awards-three-eoss-grants-to-jupyter-community-members-6aef43bd9468,2021-10-14-czi-awards-three-eoss-grants-to-jupyter-community-members,2021-10-14,CZI awards three EOSS grants to Jupyter community members
/xeus-lite-379e96bb199d,379e96bb199d,https://blog.jupyter.org/xeus-lite-379e96bb199d,2021-10-25-xeus-lite,2021-10-25,Xeus-Lite
/how-i-automated-authorised-cloud-deployments-from-pull-requests-with-github-actions-13f890538e32,13f890538e32,https://blog.jupyter.org/how-i-automated-authorised-cloud-deployments-from-pull-requests-with-github-actions-13f890538e32,2021-11-22-how-i-automated-authorised-cloud-deployments-from-pull-requests-with-github-acti,2021-11-22,How I automated authorised cloud deployments from Pull Requests with GitHub Actions
/ipython-parallel-in-2021-2945985c032a,2945985c032a,https://blog.jupyter.org/ipython-parallel-in-2021-2945985c032a,2021-11-30-ipython-parallel-in-2021,2021-11-30,IPython Parallel in 2021
/jupyterhub-2-0-7a038715e96d,7a038715e96d,https://blog.jupyter.org/jupyterhub-2-0-7a038715e96d,2021-12-01-jupyterhub-2-0,2021-12-01,JupyterHub 2.0
/need-for-speed-voilà-edition-a9e1300ab3b2,a9e1300ab3b2,https://blog.jupyter.org/need-for-speed-voilà-edition-a9e1300ab3b2,2021-12-10-need-for-speed-voilà-edition,2021-12-10,Need for Speed: Voilà edition
/jupyter-games-cda20dc15a21,cda20dc15a21,https://blog.jupyter.org/jupyter-games-cda20dc15a21,2021-12-14-jupyter-games,2021-12-14,Jupyter Games
/jupyter-community-2021-update-84c5cd3c5e75,84c5cd3c5e75,https://blog.jupyter.org/jupyter-community-2021-update-84c5cd3c5e75,2021-12-20-jupyter-community-2021-update,2021-12-20,Jupyter Community 2021 Update
/join-us-for-the-jupyter-accessibility-workshops-part-1-133e0e522d1b,133e0e522d1b,https://blog.jupyter.org/join-us-for-the-jupyter-accessibility-workshops-part-1-133e0e522d1b,2022-01-06-join-us-for-the-jupyter-accessibility-workshops-part-1,2022-01-06,Join us for the Jupyter Accessibility Workshops (Part 1)
/release-of-ipython-8-0-6e034ff122ef,6e034ff122ef,https://blog.jupyter.org/release-of-ipython-8-0-6e034ff122ef,2022-01-12-release-of-ipython-8-0,2022-01-12,Release of IPython 8.0
/join-us-for-the-jupyter-accessibility-workshops-part-2-aae1dbcdb9ac,aae1dbcdb9ac,https://blog.jupyter.org/join-us-for-the-jupyter-accessibility-workshops-part-2-aae1dbcdb9ac,2022-03-04-join-us-for-the-jupyter-accessibility-workshops-part-2,2022-03-04,Join us for the Jupyter Accessibility Workshops (Part 2)
/jupyter-everywhere-f8151c2cc6e8,f8151c2cc6e8,https://blog.jupyter.org/jupyter-everywhere-f8151c2cc6e8,2022-03-15-jupyter-everywhere,2022-03-15,Jupyter Everywhere
/congratulations-distinguished-contributors-bc349fa60d68,bc349fa60d68,https://blog.jupyter.org/congratulations-distinguished-contributors-bc349fa60d68,2022-03-16-congratulations-distinguished-contributors,2022-03-16,"Congratulations, Distinguished Contributors!"
/please-dont-disable-authentication-in-jupyter-servers-dd197206e7f6,dd197206e7f6,https://blog.jupyter.org/please-dont-disable-authentication-in-jupyter-servers-dd197206e7f6,2022-04-05-please-dont-disable-authentication-in-jupyter-servers,2022-04-05,Please don’t disable authentication in Jupyter servers
/jupyter-accessibility-workshops-wrap-up-8649dfe5f89,8649dfe5f89,https://blog.jupyter.org/jupyter-accessibility-workshops-wrap-up-8649dfe5f89,2022-04-09-jupyter-accessibility-workshops-wrap-up,2022-04-09,Jupyter Accessibility Workshops Wrap Up
/inspector-jupyterlab-404cce3e1df6,404cce3e1df6,https://blog.jupyter.org/inspector-jupyterlab-404cce3e1df6,2022-04-11-inspector-jupyterlab,2022-04-11,Inspector JupyterLab
/securely-pushing-to-github-from-a-jupyterhub-3ee42dfdc54f,3ee42dfdc54f,https://blog.jupyter.org/securely-pushing-to-github-from-a-jupyterhub-3ee42dfdc54f,2022-04-21-securely-pushing-to-github-from-a-jupyterhub,2022-04-21,Securely pushing to GitHub from a JupyterHub with gh-scoped-creds
/jupyter-events-update-67315ebb0afa,67315ebb0afa,https://blog.jupyter.org/jupyter-events-update-67315ebb0afa,2022-04-21-jupyter-events-update,2022-04-21,Jupyter Events Update
/jupyter-community-workshops-c7491a3cca00,c7491a3cca00,https://blog.jupyter.org/jupyter-community-workshops-c7491a3cca00,2022-04-26-jupyter-community-workshops,2022-04-26,Jupyter Community Workshops: Call for Proposals
/requiring-2fa-for-jupyter-github-organizations-ad15507da9b1,ad15507da9b1,https://blog.jupyter.org/requiring-2fa-for-jupyter-github-organizations-ad15507da9b1,2022-07-05-requiring-2fa-for-jupyter-github-organizations,2022-07-05,Requiring 2FA for Jupyter GitHub Organizations
/mamba-meets-jupyterlite-88ef49ac4dc8,88ef49ac4dc8,https://blog.jupyter.org/mamba-meets-jupyterlite-88ef49ac4dc8,2022-07-14-mamba-meets-jupyterlite,2022-07-14,Mamba meets JupyterLite
/visual-programming-in-jupyterlab-with-blockly-7731ec3e113c,7731ec3e113c,https://blog.jupyter.org/visual-programming-in-jupyterlab-with-blockly-7731ec3e113c,2022-07-29-visual-programming-in-jupyterlab-with-blockly,2022-07-29,Visual programming in JupyterLab with Blockly
/packaging-for-jupyter-in-2022-c7be64c38926,c7be64c38926,https://blog.jupyter.org/packaging-for-jupyter-in-2022-c7be64c38926,2022-09-06-packaging-for-jupyter-in-2022,2022-09-06,Packaging for Jupyter in 2022
/upgrading-nbgrader-99c56ae56c47,99c56ae56c47,https://blog.jupyter.org/upgrading-nbgrader-99c56ae56c47,2022-09-15-upgrading-nbgrader,2022-09-15,Upgrading Nbgrader
/jupyter-notebook-6-5-0-release-candidate-4c229c6dab55,4c229c6dab55,https://blog.jupyter.org/jupyter-notebook-6-5-0-release-candidate-4c229c6dab55,2022-09-15-jupyter-notebook-6-5-0-release-candidate,2022-09-15,Jupyter Notebook 6.5.0 Release Candidate
/jupyter-community-workshop-the-future-of-jupyter-widgets-475f67288da0,475f67288da0,https://blog.jupyter.org/jupyter-community-workshop-the-future-of-jupyter-widgets-475f67288da0,2022-09-20-jupyter-community-workshop-the-future-of-jupyter-widgets,2022-09-20,Jupyter Community Workshop: The Future of Jupyter Widgets
/accelerating-jupyterlab-68942bb8d602,68942bb8d602,https://blog.jupyter.org/accelerating-jupyterlab-68942bb8d602,2022-10-10-accelerating-jupyterlab,2022-10-10,Accelerating JupyterLab
/jupyter-community-workshops-update-current-round-review-and-a-sneak-peek-into-round-4-11119040c814,11119040c814,https://blog.jupyter.org/jupyter-community-workshops-update-current-round-review-and-a-sneak-peek-into-round-4-11119040c814,2022-10-12-jupyter-community-workshops-update-current-round-review-and-a-sneak-peek-into-ro,2022-10-12,Jupyter Community Workshops Update — Current Round Review & Sneak Peek into Round 4
/jupytercon-is-back-in-2023-90e5c25eeec9,90e5c25eeec9,https://blog.jupyter.org/jupytercon-is-back-in-2023-90e5c25eeec9,2022-10-17-jupytercon-is-back-in-2023,2022-10-17,JupyterCon is back in 2023
/community-workshop-jupyterlite-e992c61f5d7f,e992c61f5d7f,https://blog.jupyter.org/community-workshop-jupyterlite-e992c61f5d7f,2022-11-10-community-workshop-jupyterlite,2022-11-10,Jupyter Community Workshop: JupyterLite
/mybinder-ovhcloud-e2ce3d9701fc,e2ce3d9701fc,https://blog.jupyter.org/mybinder-ovhcloud-e2ce3d9701fc,2022-11-23-mybinder-ovhcloud,2022-11-23,MyBinder @ OVHcloud
/report-on-the-jupyter-community-workshop-77016ab1d49b,77016ab1d49b,https://blog.jupyter.org/report-on-the-jupyter-community-workshop-77016ab1d49b,2022-11-30-report-on-the-jupyter-community-workshop,2022-11-30,Report on the Jupyter Community Workshop
/jupyter-community-workshop-jupyter-for-education-82af9e34b510,82af9e34b510,https://blog.jupyter.org/jupyter-community-workshop-jupyter-for-education-82af9e34b510,2022-12-05-jupyter-community-workshop-jupyter-for-education,2022-12-05,Jupyter Community Workshop: Jupyter for Education
/jupyter-server-2-0-is-released-121ac99e909a,121ac99e909a,https://blog.jupyter.org/jupyter-server-2-0-is-released-121ac99e909a,2022-12-06-jupyter-server-2-0-is-released,2022-12-06,Jupyter Server 2.0 is released!
/introducing-jupyterhubs-outreachy-interns-december-2022-cohort-23aaf4613556,23aaf4613556,https://blog.jupyter.org/introducing-jupyterhubs-outreachy-interns-december-2022-cohort-23aaf4613556,2022-12-07-introducing-jupyterhubs-outreachy-interns-december-2022-cohort,2022-12-07,Introducing JupyterHub’s Outreachy interns! — December 2022 Cohort
/jupyter-community-workshop-the-notebook-file-format-8133ed606118,8133ed606118,https://blog.jupyter.org/jupyter-community-workshop-the-notebook-file-format-8133ed606118,2022-12-08-jupyter-community-workshop-the-notebook-file-format,2022-12-08,Jupyter Community Workshop: The notebook file format
/jupyterlab-desktop-2022-recap-28bdf00205c6,28bdf00205c6,https://blog.jupyter.org/jupyterlab-desktop-2022-recap-28bdf00205c6,2022-12-13-jupyterlab-desktop-2022-recap,2022-12-13,JupyterLab Desktop — 2022 recap
/introducing-jupyter-scheduler-f9e82676c388,f9e82676c388,https://blog.jupyter.org/introducing-jupyter-scheduler-f9e82676c388,2022-12-14-introducing-jupyter-scheduler,2022-12-14,Introducing Jupyter Scheduler
/a-jupyter-kernel-for-gnu-octave-b6d29e56341f,b6d29e56341f,https://blog.jupyter.org/a-jupyter-kernel-for-gnu-octave-b6d29e56341f,2023-01-11-a-jupyter-kernel-for-gnu-octave,2023-01-11,A Jupyter kernel for GNU Octave
/announcing-a-new-jupyter-governance-model-and-our-first-executive-council-39b3989dc064,39b3989dc064,https://blog.jupyter.org/announcing-a-new-jupyter-governance-model-and-our-first-executive-council-39b3989dc064,2023-01-13-announcing-a-new-jupyter-governance-model-and-our-first-executive-council,2023-01-13,Announcing a New Jupyter Governance Model and Our First Executive Council
/jupytercon-2023-keynotes-c6b5d3d964e5,c6b5d3d964e5,https://blog.jupyter.org/jupytercon-2023-keynotes-c6b5d3d964e5,2023-01-18-jupytercon-2023-keynotes,2023-01-18,JupyterCon 2023 keynotes
/report-on-the-jupyterlite-community-workshop-aafaefe254ef,aafaefe254ef,https://blog.jupyter.org/report-on-the-jupyterlite-community-workshop-aafaefe254ef,2023-01-27-report-on-the-jupyterlite-community-workshop,2023-01-27,Report on the JupyterLite Community Workshop 💡
/introducing-the-new-jupyterlab-desktop-bca1982bdb23,bca1982bdb23,https://blog.jupyter.org/introducing-the-new-jupyterlab-desktop-bca1982bdb23,2023-02-09-introducing-the-new-jupyterlab-desktop,2023-02-09,Introducing the new JupyterLab Desktop!
/jupytercon-2023-early-bird-passes-still-available-and-scholarship-applications-have-opened-c1bae085125a,c1bae085125a,https://blog.jupyter.org/jupytercon-2023-early-bird-passes-still-available-and-scholarship-applications-have-opened-c1bae085125a,2023-02-09-jupytercon-2023-early-bird-passes-still-available-and-scholarship-applications-h,2023-02-09,"JupyterCon 2023 is just around the corner, and it promises to be an exciting and action-packed…"
/improving-the-accessibility-of-jupyter-6c695db518d3,6c695db518d3,https://blog.jupyter.org/improving-the-accessibility-of-jupyter-6c695db518d3,2023-02-24-improving-the-accessibility-of-jupyter,2023-02-24,Improving the accessibility of Jupyter
/online-collaboration-café-launch-jupyterhub-team-meetings-to-become-more-collaborative-spaces-b713edadf15,b713edadf15,https://blog.jupyter.org/online-collaboration-café-launch-jupyterhub-team-meetings-to-become-more-collaborative-spaces-b713edadf15,2023-02-27-online-collaboration-café-launch-jupyterhub-team-meetings-to-become-more-collabo,2023-02-27,Online Collaboration Café launch: JupyterHub team meetings to become more collaborative spaces!
/updating-defaults-on-mybinder-org-4df41d601955,4df41d601955,https://blog.jupyter.org/updating-defaults-on-mybinder-org-4df41d601955,2023-03-09-updating-defaults-on-mybinder-org,2023-03-09,Updating defaults on mybinder.org
/embed-interactive-itkwidgets-3d-renderings-into-jupyterlite-deployments-10eb9ea30980,10eb9ea30980,https://blog.jupyter.org/embed-interactive-itkwidgets-3d-renderings-into-jupyterlite-deployments-10eb9ea30980,2023-03-10-embed-interactive-itkwidgets-3d-renderings-into-jupyterlite-deployments,2023-03-10,Embed interactive itkwidgets 3D renderings into JupyterLite deployments
/accurately-counting-daily-weekly-monthly-active-users-on-jupyterhub-6fbec6c6ce2f,6fbec6c6ce2f,https://blog.jupyter.org/accurately-counting-daily-weekly-monthly-active-users-on-jupyterhub-6fbec6c6ce2f,2023-03-27-accurately-counting-daily-weekly-monthly-active-users-on-jupyterhub,2023-03-27,"Accurately counting Daily, Weekly & Monthly active users on JupyterHub"
/jupyter-notebook-format-workshop-outcomes-c45faf113018,c45faf113018,https://blog.jupyter.org/jupyter-notebook-format-workshop-outcomes-c45faf113018,2023-04-12-jupyter-notebook-format-workshop-outcomes,2023-04-12,Jupyter Notebook format workshop outcomes
/mybinder-org-reducing-capacity-c93ccfc6413f,c93ccfc6413f,https://blog.jupyter.org/mybinder-org-reducing-capacity-c93ccfc6413f,2023-04-25-mybinder-org-reducing-capacity,2023-04-25,Mybinder.org reducing capacity
/introducing-learn-python-with-jupyter-11214f152159,11214f152159,https://blog.jupyter.org/introducing-learn-python-with-jupyter-11214f152159,2023-04-28-introducing-learn-python-with-jupyter,2023-04-28,Introducing “Learn Python with Jupyter”
/congratulations-distinguished-contributors-7a7b215b8bd0,7a7b215b8bd0,https://blog.jupyter.org/congratulations-distinguished-contributors-7a7b215b8bd0,2023-06-02-congratulations-distinguished-contributors,2023-06-02,"Congratulations, Distinguished Contributors!"
/collaborative-cad-in-jupyterlab-8eb9e8f81f0,8eb9e8f81f0,https://blog.jupyter.org/collaborative-cad-in-jupyterlab-8eb9e8f81f0,2023-06-02-collaborative-cad-in-jupyterlab,2023-06-02,Collaborative CAD in JupyterLab
/jupyterlab-4-0-is-here-388d05e03442,388d05e03442,https://blog.jupyter.org/jupyterlab-4-0-is-here-388d05e03442,2023-06-05-jupyterlab-4-0-is-here,2023-06-05,JupyterLab 4.0 is Here
/from-intern-to-mentor-6055df406999,6055df406999,https://blog.jupyter.org/from-intern-to-mentor-6055df406999,2023-06-19-from-intern-to-mentor,2023-06-19,From intern to mentor
/a-theme-editor-for-jupyterlab-8f08ab62894d,8f08ab62894d,https://blog.jupyter.org/a-theme-editor-for-jupyterlab-8f08ab62894d,2023-06-19-a-theme-editor-for-jupyterlab,2023-06-19,A theme editor for JupyterLab
/anywidget-jupyter-widgets-made-easy-164eb2eae102,164eb2eae102,https://blog.jupyter.org/anywidget-jupyter-widgets-made-easy-164eb2eae102,2023-07-11-anywidget-jupyter-widgets-made-easy,2023-07-11,anywidget: Jupyter Widgets Made Easy
/jupytercon-2023-recordings-now-live-on-youtube-17564b75a2a,17564b75a2a,https://blog.jupyter.org/jupytercon-2023-recordings-now-live-on-youtube-17564b75a2a,2023-07-22-jupytercon-2023-recordings-now-live-on-youtube,2023-07-22,🎉 JupyterCon 2023 recordings now live on YouTube! 🎉
/announcing-jupyter-notebook-7-8d6d66126dcf,8d6d66126dcf,https://blog.jupyter.org/announcing-jupyter-notebook-7-8d6d66126dcf,2023-07-26-announcing-jupyter-notebook-7,2023-07-26,Announcing Jupyter Notebook 7
/european-commission-funds-jupyter-bug-bounty-program-b7b96f9831e6,b7b96f9831e6,https://blog.jupyter.org/european-commission-funds-jupyter-bug-bounty-program-b7b96f9831e6,2023-07-28-european-commission-funds-jupyter-bug-bounty-program,2023-07-28,European Commission Funds Jupyter Bug Bounty Program
/generative-ai-in-jupyter-3f7174824862,3f7174824862,https://blog.jupyter.org/generative-ai-in-jupyter-3f7174824862,2023-08-02-generative-ai-in-jupyter,2023-08-02,Generative AI in Jupyter
/desktop-gis-software-in-the-cloud-with-jupyterhub-ddced297019a,ddced297019a,https://blog.jupyter.org/desktop-gis-software-in-the-cloud-with-jupyterhub-ddced297019a,2023-08-02-desktop-gis-software-in-the-cloud-with-jupyterhub,2023-08-02,Desktop GIS software in the cloud with JupyterHub: A QGreenland workshop success story
/bringing-modern-javascript-to-the-jupyter-notebook-fc998095081e,fc998095081e,https://blog.jupyter.org/bringing-modern-javascript-to-the-jupyter-notebook-fc998095081e,2023-09-24-bringing-modern-javascript-to-the-jupyter-notebook,2023-09-24,Bringing Modern JavaScript to the Jupyter Notebook
/voilà-0-5-0-homecoming-66f2465aa86f,66f2465aa86f,https://blog.jupyter.org/voilà-0-5-0-homecoming-66f2465aa86f,2023-09-25-voilà-0-5-0-homecoming,2023-09-25,Voilà 0.5.0 : Homecoming
/plug-your-application-into-the-jupyter-world-805e48918801,805e48918801,https://blog.jupyter.org/plug-your-application-into-the-jupyter-world-805e48918801,2023-10-23-plug-your-application-into-the-jupyter-world,2023-10-23,Plug your application into the Jupyter world
/and-voici-e02367197ba2,e02367197ba2,https://blog.jupyter.org/and-voici-e02367197ba2,2023-12-06-and-voici,2023-12-06,And Voici!
/open-community-call-b93d44fc5856,b93d44fc5856,https://blog.jupyter.org/open-community-call-b93d44fc5856,2023-12-08-open-community-call,2023-12-08,Open Community Call
/recent-keyboard-navigation-improvements-in-jupyter-4df32f97628d,4df32f97628d,https://blog.jupyter.org/recent-keyboard-navigation-improvements-in-jupyter-4df32f97628d,2023-12-16-recent-keyboard-navigation-improvements-in-jupyter,2023-12-16,Recent keyboard navigation improvements in Jupyter
/jupyter-media-strategy-social-media-update-e4d6171b0580,e4d6171b0580,https://blog.jupyter.org/jupyter-media-strategy-social-media-update-e4d6171b0580,2024-01-10-jupyter-media-strategy-social-media-update,2024-01-10,Jupyter Media Strategy & Social Media Update
/meet-xeus-r-a-future-proof-jupyter-kernel-for-r-1adc5fdd09ab,1adc5fdd09ab,https://blog.jupyter.org/meet-xeus-r-a-future-proof-jupyter-kernel-for-r-1adc5fdd09ab,2024-01-22-meet-xeus-r-a-future-proof-jupyter-kernel-for-r,2024-01-22,Meet Xeus-R: a future-proof Jupyter kernel for R
/the-jupytext-menu-is-back-3e6212e8c090,3e6212e8c090,https://blog.jupyter.org/the-jupytext-menu-is-back-3e6212e8c090,2024-01-31-the-jupytext-menu-is-back,2024-01-31,The Jupytext Menu is back!
/jupyterlab-3-end-of-maintenance-879778927db2,879778927db2,https://blog.jupyter.org/jupyterlab-3-end-of-maintenance-879778927db2,2024-02-19-jupyterlab-3-end-of-maintenance,2024-02-19,JupyterLab 3 end of maintenance
/python-environment-management-in-jupyterlab-desktop-3b119c5811d9,3b119c5811d9,https://blog.jupyter.org/python-environment-management-in-jupyterlab-desktop-3b119c5811d9,2024-02-19-python-environment-management-in-jupyterlab-desktop,2024-02-19,Python environment management in JupyterLab Desktop
/curvenote-joins-the-mybinder-org-federation-76fc575e9898,76fc575e9898,https://blog.jupyter.org/curvenote-joins-the-mybinder-org-federation-76fc575e9898,2024-02-22-curvenote-joins-the-mybinder-org-federation,2024-02-22,Curvenote joins the mybinder.org federation
/jupyterlab-4-1-and-notebook-7-1-are-here-20bfc3c10217,20bfc3c10217,https://blog.jupyter.org/jupyterlab-4-1-and-notebook-7-1-are-here-20bfc3c10217,2024-02-26-jupyterlab-4-1-and-notebook-7-1-are-here,2024-02-26,JupyterLab 4.1 and Notebook 7.1 are here 🎉
/python-environment-management-using-jupyterlab-desktop-cli-e57485c9287c,e57485c9287c,https://blog.jupyter.org/python-environment-management-using-jupyterlab-desktop-cli-e57485c9287c,2024-03-01-python-environment-management-using-jupyterlab-desktop-cli,2024-03-01,Python environment management using JupyterLab Desktop CLI
/jupyterlab-desktop-ui-modes-cec528d5e460,cec528d5e460,https://blog.jupyter.org/jupyterlab-desktop-ui-modes-cec528d5e460,2024-03-11-jupyterlab-desktop-ui-modes,2024-03-11,JupyterLab Desktop UI Modes
/make-your-pandas-or-polars-dataframes-interactive-with-itables-2-0-c64e75468fe6,c64e75468fe6,https://blog.jupyter.org/make-your-pandas-or-polars-dataframes-interactive-with-itables-2-0-c64e75468fe6,2024-03-19-make-your-pandas-or-polars-dataframes-interactive-with-itables-2-0,2024-03-19,Make your Pandas or Polars DataFrames Interactive with ITables 2.0
/cuda-enabled-jupyter-docker-images-8a9f8b8f2158,8a9f8b8f2158,https://blog.jupyter.org/cuda-enabled-jupyter-docker-images-8a9f8b8f2158,2024-04-16-cuda-enabled-jupyter-docker-images,2024-04-16,CUDA enabled Jupyter Docker Images
